dataset,scenario,gcm,rcm,variant,version,frequency,variable,year,relative_path,file_name,size_bytes,name_size_sha256
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP245,SSP245,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2099,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp245/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp245_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20990101000000-20991231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp245_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20990101000000-20991231230000.nc,4003616059,8edf389cf77ea1a731d9b68245b531c70c129828a82730ffe24f68c0911e4d52
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP245,SSP245,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2100,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp245/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp245_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_21000101000000-21001231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp245_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_21000101000000-21001231230000.nc,4004330791,79876fad23165f0e590b24c1186752415c7242b0cc05a8602edea94199f9c157
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2015,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20150101000000-20151231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20150101000000-20151231230000.nc,4018313616,088a8cec4b6e23afdeebffcbf2c9d31c109318e64fbd40b2a2998fcaa7374d6a
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2016,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20160101000000-20161231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20160101000000-20161231230000.nc,4030367123,4d0f6c47f2de8c5fcb1379c97b75873015ece80e9fd6b4c4edf408849963cbc5
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2017,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20170101000000-20171231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20170101000000-20171231230000.nc,4011563646,1728fabf819265c9c1c14ee9fae00cfb217a03e339db198a8c2b94b74be9ab4b
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2018,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20180101000000-20181231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20180101000000-20181231230000.nc,4015405738,fe82fac5da0d0d3f0238773417055a17187ea8e0f4e309f9ea21ab38a97eb48d
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2019,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20190101000000-20191231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20190101000000-20191231230000.nc,4013135884,134c3b51eaa765523a2c4a6bd901bd5059148e35202cbab08230e32407f937f6
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2020,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20200101000000-20201231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20200101000000-20201231230000.nc,4028004012,03bd041271a87df245cca70b7c939842ccc595a122cf13278ebeac36155a7589
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2021,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20210101000000-20211231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20210101000000-20211231230000.nc,4014963812,4760bb272d6dbccc3b9ab05168453fc51deda1727326033fda8afe731e6069c5
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2022,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20220101000000-20221231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20220101000000-20221231230000.nc,4020974760,438a26587b7c8d63aadce98d6a799dcb3ba98a983944fc3d8664725f86dd72ac
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2023,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20230101000000-20231231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20230101000000-20231231230000.nc,4013101026,99f11da94e061f0565b45d9730fe369f123bc72f8d4abe9733a1bcf1561aa672
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2024,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20240101000000-20241231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20240101000000-20241231230000.nc,4031457945,d99458a10af2c0692fbe03b8f68500e227974d9613d71d3c879f26fcba51fe2d
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2025,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20250101000000-20251231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20250101000000-20251231230000.nc,4019711470,0516191bc0e8f7510b56ea902f44be01e0ad79f74aa5e727d0e95e4ba55f4e90
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2026,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20260101000000-20261231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20260101000000-20261231230000.nc,4021347679,404791eff94202e95ac27cbec683b8b693d4ce1ca0525eae32d1c80af661a306
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2027,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20270101000000-20271231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20270101000000-20271231230000.nc,4015861223,869708c65813ed2de027e04934391220d00235b8fdcf97ac8a4881b00cfca072
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2028,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20280101000000-20281231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20280101000000-20281231230000.nc,4026035269,0eca55a5d0742eaf746c356746d87c79351fb272f507cca4de994cf73a830632
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2029,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20290101000000-20291231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20290101000000-20291231230000.nc,4025744946,702fce90160407dfb2b46b090773e6ee3177a8c0172aea7241fe9661b5deed67
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2030,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20300101000000-20301231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20300101000000-20301231230000.nc,4017057683,c126e78a3ef3bc4067118dd1c52dba615cf769af749d49cdec0041bf42a7736f
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2031,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20310101000000-20311231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20310101000000-20311231230000.nc,4012903675,0052328c301b988000ab8420df9640c3db5d447b1902fa89988241facb242643
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2032,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20320101000000-20321231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20320101000000-20321231230000.nc,4029958376,a24812a4cb342736ac6c8c107831c22f4e17710447d8df0b301d566b75c486c4
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2033,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20330101000000-20331231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20330101000000-20331231230000.nc,4015693413,e9e368760fc807b00d1b8b90b241ab2d923c332bb9d2d0478a37b7a48870e7eb
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2034,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20340101000000-20341231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20340101000000-20341231230000.nc,4019888566,9e386832fbd9f8618ee3ad717a8f94c2dd42d657e0fb0fc2d3664481435ed1d9
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2035,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20350101000000-20351231230000.nc,4019951781,aba36c45e0a18c16f0f7947bd296c135a1f4074a16cc3573d2367f51aaff7fcf
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2036,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20360101000000-20361231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20360101000000-20361231230000.nc,4032466355,543923ac2b08fd49d97b2422ebabc2ba9473e91ce67783b708beefeaa63ee6f4
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2037,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20370101000000-20371231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20370101000000-20371231230000.nc,4018563153,2cc935f049707d7ac0fcc67c06aaa3c971fbd950f4ca489315df2f980ecb04db
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2038,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20380101000000-20381231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20380101000000-20381231230000.nc,4016221231,008eb0f2a7139e074411a3c814b85e270cc3b49a956cb97ef4060b2b1afcb154
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2039,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20390101000000-20391231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20390101000000-20391231230000.nc,4014777501,34b1f34d2108147f23fc92de6cada5ee6bbd302155ab93f243361e6448185c90
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2040,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20400101000000-20401231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20400101000000-20401231230000.nc,4022943728,cd4ec0fff719f0080ce370b0685be489b993e406370be151661ca7cf4bff398f
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2041,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20410101000000-20411231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20410101000000-20411231230000.nc,4020127103,74acb38347debbe4c6bbb008d5ad592f2c2b02348f6787d11de4c9b9631c3fe8
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2042,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20420101000000-20421231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20420101000000-20421231230000.nc,4018730266,6fa48a75959294907e8c0da5464704b4b8a840c7905694e7aba9aed557a292da
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2043,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20430101000000-20431231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20430101000000-20431231230000.nc,4015117266,7343aa8233608eb47fa96eb0a741f269856bd40294b85814affe4113c56c84d2
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2044,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20440101000000-20441231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20440101000000-20441231230000.nc,4030577096,7e86f73bddce39fa5bf0d876db1e45ce718f08b52428c42d7bf90ca90060fb7b
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2045,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20450101000000-20451231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20450101000000-20451231230000.nc,4024393802,cf239d30a1f131b03cedfd5286daecb8f05134bc232e35b365539fc8bb4ace0f
CORDEX-CMIP6 CNRM-ESM2-1 / ICON-CLM-202407-1-1 SSP370,SSP370,CNRM-ESM2-1,ICON-CLM-202407-1-1,r1i1p1f2,v1-r1,1hrPt,tas,2046,EUR-12/CLMCOM-BTU/ICON-CLM-202407-1-1/CNRM-ESM2-1/ssp370/r1i1p1f2/v1-r1/1hrPt/tas/tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20460101000000-20461231230000.nc,tas_EUR-12_CNRM-ESM2-1_ssp370_r1i1p1f2_CLMCOM-BTU_ICON-CLM-202407-1-1_v1-r1_1hrPt_20460101000000-20461231230000.nc,4021283779,250de97c7230851e0519933019aa8758e73acd8743cbc295f82278ad395e1dd4
